draw,district,total_pop
1102,4,423057
1102,5,388964
1102,6,406709
1105,1,363888
1105,2,361804
1105,3,421057
1105,4,434604
1105,5,384145
1105,6,415876
1106,1,383096
1106,2,363888
1106,3,423231
1106,4,413702
1106,5,362853
1106,6,434604
1107,1,434604
1107,2,368451
1107,3,414416
1107,4,396217
1107,5,402005
1107,6,365681
1109,1,359060
1109,2,436200
1109,3,403332
1109,4,388964
1109,5,371731
1109,6,422087
1110,1,403139
1110,2,364547
1110,3,392177
1110,4,372491
1110,5,414416
1110,6,434604
1111,1,430771
1111,2,374601
1111,3,362592
1111,4,414918
1111,5,363888
1111,6,434604
1120,1,434604
1120,2,363888
1120,3,384145
1120,4,402837
1120,5,361804
1120,6,434096
1125,1,410754
1125,2,363888
1125,3,361804
1125,4,384145
1125,5,426179
1125,6,434604
1126,1,383096
1126,2,363888
1126,3,423231
1126,4,413702
1126,5,362853
1126,6,434604
1130,1,391843
1130,2,434604
1130,3,402978
1130,4,363888
1130,5,423725
1130,6,364336
1132,1,435011
1132,2,434604
1132,3,393499
1132,4,363888
1132,5,379771
1132,6,374601
1134,1,434604
1134,2,363888
1134,3,417018
1134,4,418388
1134,5,374601
1134,6,372875
1135,1,383096
1135,2,363888
1135,3,423231
1135,4,413702
1135,5,362853
1135,6,434604
1138,1,435011
1138,2,434604
1138,3,393499
1138,4,363888
1138,5,379771
1138,6,374601
1148,1,377887
1148,2,434604
1148,3,375700
1148,4,414116
1148,5,395049
1148,6,384018
1149,1,434604
1149,2,363888
1149,3,408334
1149,4,383273
1149,5,428599
1149,6,362676
1151,1,435011
1151,2,434604
1151,3,393499
1151,4,363888
1151,5,379771
1151,6,374601
1152,1,402978
1152,2,374601
1152,3,382743
1152,4,363888
1152,5,422560
1152,6,434604
1154,1,412042
1154,2,412373
1154,3,383866
1154,4,374601
1154,5,363888
1154,6,434604
1155,1,412042
1155,2,412373
1155,3,383866
1155,4,374601
1155,5,363888
1155,6,434604
1157,1,365311
1157,2,384145
1157,3,401732
1157,4,431694
1157,5,363888
1157,6,434604
1163,1,368888
1163,2,434604
1163,3,388314
1163,4,370799
1163,5,403332
1163,6,415437
1164,1,430771
1164,2,374601
1164,3,362592
1164,4,414918
1164,5,363888
1164,6,434604
1168,1,363888
1168,2,361804
1168,3,421057
1168,4,434604
1168,5,384145
1168,6,415876
1173,1,372529
1173,2,425297
1173,3,434604
1173,4,381258
1173,5,407170
1173,6,360516
1174,1,383096
1174,2,363888
1174,3,423231
1174,4,413702
1174,5,362853
1174,6,434604
1175,1,383096
1175,2,363888
1175,3,423231
1175,4,362853
1175,5,413702
1175,6,434604
1180,1,383096
1180,2,363888
1180,3,423231
1180,4,413702
1180,5,362853
1180,6,434604
1184,1,415121
1184,2,434676
1184,3,380221
