draw,district,total_pop
1652,3,479325
1655,1,326336
1655,2,518021
1655,3,479325
1659,1,525391
1659,2,318966
1659,3,479325
1662,1,326336
1662,2,518021
1662,3,479325
1668,1,326336
1668,2,518021
1668,3,479325
1669,1,326336
1669,2,518021
1669,3,479325
1670,1,360071
1670,2,484286
1670,3,479325
1678,1,318966
1678,2,525391
1678,3,479325
1685,1,360071
1685,2,484286
1685,3,479325
1688,1,360071
1688,2,484286
1688,3,479325
1692,1,326336
1692,2,518021
1692,3,479325
1707,1,318966
1707,2,525391
1707,3,479325
1711,1,518021
1711,2,326336
1711,3,479325
1717,1,318966
1717,2,525391
1717,3,479325
1724,1,525391
1724,2,318966
1724,3,479325
1725,1,318966
1725,2,525391
1725,3,479325
1726,1,360071
1726,2,484286
1726,3,479325
1733,1,525391
1733,2,318966
1733,3,479325
1735,1,326336
1735,2,518021
1735,3,479325
1736,1,518021
1736,2,326336
1736,3,479325
1740,1,326336
1740,2,518021
1740,3,479325
1741,1,360071
1741,2,484286
1741,3,479325
1743,1,525391
1743,2,318966
1743,3,479325
1745,1,318966
1745,2,525391
1745,3,479325
1756,1,360071
1756,2,484286
1756,3,479325
1761,1,518021
1761,2,326336
1761,3,479325
1762,1,525391
1762,2,318966
1762,3,479325
1766,1,525391
1766,2,318966
1766,3,479325
1769,1,326336
1769,2,518021
1769,3,479325
1775,1,326336
1775,2,518021
1775,3,479325
1779,1,525391
1779,2,318966
1779,3,479325
1780,1,525391
1780,2,318966
1780,3,479325
1782,1,326336
1782,2,518021
1782,3,479325
1784,1,525391
1784,2,318966
1784,3,479325
1788,1,518021
1788,2,326336
1788,3,479325
1794,1,518021
1794,2,326336
1794,3,479325
1795,1,518021
1795,2,326336
1795,3,479325
1802,1,326336
1802,2,518021
1802,3,479325
1805,1,518021
1805,2,326336
1805,3,479325
1808,1,525391
1808,2,318966
1808,3,479325
1817,1,326336
1817,2,518021
1817,3,479325
1823,1,518021
1823,2,326336
1823,3,479325
1824,1,326336
1824,2,518021
1824,3,479325
1825,1,525391
1825,2,318966
1825,3,479325
1827,1,518021
1827,2,326336
1827,3,479325
1830,1,326336
1830,2,518021
1830,3,479325
1832,1,518021
1832,2,326336
1832,3,479325
1833,1,525391
1833,2,318966
1833,3,479325
1841,1,360071
1841,2,484286
1841,3,479325
1852,1,318966
1852,2,525391
1852,3,479325
1854,1,518021
1854,2,326336
1854,3,479325
1865,1,318966
1865,2,525391
1865,3,479325
1867,1,360071
1867,2,484286
1867,3,479325
1872,1,525391
1872,2,318966
1872,3,479325
1876,1,326336
1876,2,518021
1876,3,479325
1878,1,360071
1878,2,484286
1878,3,479325
1880,1,518021
1880,2,326336
1880,3,479325
1883,1,360071
1883,2,484286
1883,3,479325
1885,1,525391
1885,2,318966
1885,3,479325
1887,1,484286
1887,2,360071
1887,3,479325
1894,1,326336
1894,2,518021
1894,3,479325
1898,1,318966
1898,2,525391
1898,3,479325
1899,1,326336
1899,2,518021
1899,3,479325
1903,1,525391
1903,2,318966
1903,3,479325
1905,1,318966
1905,2,525391
1905,3,479325
1912,1,518021
1912,2,326336
1912,3,479325
1918,1,518021
1918,2,326336
1918,3,479325
1922,1,518021
1922,2,326336
1922,3,479325
1925,1,525391
1925,2,318966
1925,3,479325
1926,1,518021
1926,2,326336
1926,3,479325
1937,1,326336
1937,2,518021
1937,3,479325
1944,1,318966
1944,2,525391
1944,3,479325
1954,1,326336
1954,2,518021
1954,3,479325
1958,1,360071
1958,2,484286
1958,3,479325
1959,1,525391
1959,2,318966
1959,3,479325
1966,1,326336
1966,2,518021
1966,3,479325
1967,1,518021
1967,2,326336
1967,3,479325
1973,1,326336
1973,2,518021
1973,3,479325
1974,1,318966
1974,2,525391
1974,3,479325
1979,1,360071
1979,2,484286
1979,3,479325
1986,1,525391
1986,2,318966
1986,3,479325
1988,1,360071
1988,2,484286
1988,3,479325
1991,1,525391
1991,2,318966
1991,3,479325
1994,1,518021
1994,2,326336
1994,3,479325
1999,1,318966
1999,2,525391
1999,3,479325
2002,1,326336
2002,2,518021
2002,3,479325
2012,1,326336
2012,2,518021
2012,3,479325
2016,1,518021
2016,2,326336
2016,3,479325
2020,1,326336
2020,2,518021
2020,3,479325
2023,1,360071
2023,2,484286
2023,3,479325
2024,1,518021
2024,2,326336
2024,3,479325
2025,1,318966
2025,2,525391
2025,3,479325
2026,1,326336
2026,2,518021
2026,3,479325
2030,1,525391
2030,2,318966
2030,3,479325
2031,1,360071
2031,2,484286
2031,3,479325
2032,1,518021
2032,2,326336
2032,3,479325
2035,1,518021
2035,2,326336
2035,3,479325
2055,1,518021
2055,2,326336
2055,3,479325
2056,1,525391
2056,2,318966
2056,3,479325
2064,1,318966
2064,2,525391
2064,3,479325
2067,1,360071
2067,2,484286
2067,3,479325
2076,1,318966
2076,2,525391
2076,3,479325
2078,1,326336
2078,2,518021
2078,3,479325
2083,1,525391
2083,2,318966
2083,3,479325
2089,1,518021
2089,2,326336
2089,3,479325
2090,1,326336
2090,2,518021
2090,3,479325
2093,1,518021
2093,2,326336
2093,3,479325
2097,1,484286
2097,2,360071
2097,3,479325
2101,1,360071
2101,2,484286
2101,3,479325
2106,1,484286
2106,2,360071
2106,3,479325
2114,1,484286
2114,2,360071
2114,3,479325
2122,1,484286
2122,2,360071
2122,3,479325
2130,1,326336
2130,2,518021
2130,3,479325
2133,1,518021
2133,2,326336
2133,3,479325
2138,1,318966
2138,2,525391
2138,3,479325
2139,1,518021
2139,2,326336
2139,3,479325
2141,1,326336
2141,2,518021
2141,3,479325
2151,1,484286
2151,2,360071
2151,3,479325
2160,1,518021
2160,2,326336
2160,3,479325
2162,1,525391
2162,2,318966
2162,3,479325
2169,1,326336
2169,2,518021
2169,3,479325
2170,1,484286
2170,2,360071
2170,3,479325
2171,1,518021
2171,2,326336
2171,3,479325
2177,1,326336
2177,2,518021
2177,3,479325
2178,1,318966
2178,2,525391
2178,3,479325
2179,1,484286
2179,2,360071
2179,3,479325
2181,1,326336
2181,2,518021
2181,3,479325
2196,1,518021
2196,2,326336
2196,3,479325
2200,1,360071
2200,2,484286
2200,3,479325
2203,1,326336
2203,2,518021
2203,3,479325
2207,1,360071
2207,2,484286
2207,3,479325
2210,1,326336
2210,2,518021
2210,3,479325
2223,1,525391
2223,2,318966
2223,3,479325
2224,1,518021
2224,2,326336
2224,3,479325
2228,1,326336
2228,2,518021
2228,3,479325
2234,1,326336
