draw,district,total_pop
1760,1,381160
1760,2,502443
1760,3,509482
1760,4,470231
1775,1,515511
1775,2,472848
1775,3,404726
1775,4,470231
1777,1,381160
1777,2,477962
1777,3,533963
1777,4,470231
1778,1,460939
1778,2,381160
1778,3,550986
1778,4,470231
1779,1,428252
1779,2,422617
1779,3,542216
1779,4,470231
1783,1,428252
1783,2,422617
1783,3,542216
1783,4,470231
1786,1,457584
1786,2,381160
1786,3,554341
1786,4,470231
1788,1,462117
1788,2,388752
1788,3,542216
1788,4,470231
1790,1,381160
1790,2,477999
1790,3,533926
1790,4,470231
1791,1,381160
1791,2,462117
1791,3,549808
1791,4,470231
1792,1,388752
1792,2,462117
1792,3,542216
1792,4,470231
1795,1,502443
1795,2,509482
1795,3,381160
1795,4,470231
1802,1,540248
1802,2,417594
1802,3,435243
1802,4,470231
1803,1,485756
1803,2,526169
1803,3,381160
1803,4,470231
1807,1,388752
1807,2,462117
1807,3,542216
1807,4,470231
1809,1,542216
1809,2,462117
1809,3,388752
1809,4,470231
1810,1,508476
1810,2,467015
1810,3,417594
1810,4,470231
1817,1,554341
1817,2,457584
1817,3,381160
1817,4,470231
1818,1,491785
1818,2,520140
1818,3,381160
1818,4,470231
1829,1,433988
1829,2,460547
1829,3,498550
1829,4,470231
1833,1,542216
1833,2,417594
1833,3,433275
1833,4,470231
1837,1,404726
1837,2,460547
1837,3,527812
1837,4,470231
1839,1,475492
1839,2,536433
1839,3,381160
1839,4,470231
1843,1,472848
1843,2,502643
1843,3,417594
1843,4,470231
1848,1,501276
1848,2,510649
1848,3,381160
1848,4,470231
1861,1,520840
1861,2,491085
1861,3,381160
1861,4,470231
1862,1,554341
1862,2,457584
1862,3,381160
1862,4,470231
1866,1,381160
1866,2,477710
1866,3,534215
1866,4,470231
1869,1,460547
1869,2,387954
1869,3,544584
1869,4,470231
1873,1,388752
1873,2,462117
1873,3,542216
1873,4,470231
1876,1,542216
1876,2,462117
1876,3,388752
1876,4,470231
1878,1,496175
1878,2,520840
1878,3,376070
1878,4,470231
1879,1,472848
1879,2,491985
1879,3,428252
1879,4,470231
1885,1,422617
1885,2,428252
1885,3,542216
1885,4,470231
1887,1,381160
1887,2,457584
1887,3,554341
1887,4,470231
1894,1,381160
1894,2,489068
1894,3,522857
1894,4,470231
1899,1,496175
1899,2,489068
1899,3,407842
1899,4,470231
1902,1,381160
1902,2,488297
1902,3,523628
1902,4,470231
1904,1,496414
1904,2,515511
1904,3,381160
1904,4,470231
1909,1,381160
1909,2,502443
1909,3,509482
1909,4,470231
1919,1,478410
1919,2,472848
1919,3,441827
1919,4,470231
1922,1,540248
1922,2,471597
1922,3,381240
1922,4,470231
1923,1,381160
1923,2,457584
1923,3,554341
1923,4,470231
1925,1,457584
1925,2,381160
1925,3,554341
1925,4,470231
1936,1,462117
1936,2,434793
1936,3,496175
1936,4,470231
1939,1,462117
