draw,district,total_pop
1218,4,443437
1218,5,475120
1225,1,487130
1225,2,440142
1225,3,431427
1225,4,449261
1225,5,474583
1229,1,456995
1229,2,466849
1229,3,458176
1229,4,487130
1229,5,413393
1236,1,471436
1236,2,436001
1236,3,413393
1236,4,474583
1236,5,487130
1237,1,461058
1237,2,436001
1237,3,487130
1237,4,484961
1237,5,413393
1238,1,443437
1238,2,457086
1238,3,484961
1238,4,461058
1238,5,436001
1241,1,475120
1241,2,443437
1241,3,447876
1241,4,449261
1241,5,466849
1242,1,487130
1242,2,436001
1242,3,431427
1242,4,447876
1242,5,480109
1243,1,413393
1243,2,487130
1243,3,458176
1243,4,436001
1243,5,487843
1246,1,449261
1246,2,487130
1246,3,413393
1246,4,461058
1246,5,471701
1253,1,461058
1253,2,456995
1253,3,487130
1253,4,445933
1253,5,431427
1254,1,456995
1254,2,466849
1254,3,440142
1254,4,443437
1254,5,475120
1255,1,431427
1255,2,436001
1255,3,447876
1255,4,480109
1255,5,487130
1256,1,436001
1256,2,479170
1256,3,413393
1256,4,466849
1256,5,487130
1260,1,447876
1260,2,449261
1260,3,466849
1260,4,431427
1260,5,487130
1265,1,436001
1265,2,487130
1265,3,413393
1265,4,471436
1265,5,474583
1266,1,471436
1266,2,487130
1266,3,413393
1266,4,474583
1266,5,436001
1267,1,495261
1267,2,449261
1267,3,443437
1267,4,475120
1267,5,419464
1271,1,487130
1271,2,449261
1271,3,431427
1271,4,453667
1271,5,461058
1273,1,450758
1273,2,436001
1273,3,495261
1273,4,487130
1273,5,413393
1274,1,453667
1274,2,487130
1274,3,436001
1274,4,474318
1274,5,431427
1278,1,461058
1278,2,487130
1278,3,431427
1278,4,436001
1278,5,466927
1285,1,443437
1285,2,468792
1285,3,475120
1285,4,436001
1285,5,459193
1286,1,453667
1286,2,487130
1286,3,436001
1286,4,474318
1286,5,431427
1291,1,413393
1291,2,479170
1291,3,487130
1291,4,466849
1291,5,436001
1302,1,450758
1302,2,436001
1302,3,487130
1302,4,495261
1302,5,413393
1309,1,487130
1309,2,466849
1309,3,431427
1309,4,449261
1309,5,447876
1311,1,487130
1311,2,453667
1311,3,436001
1311,4,474318
1311,5,431427
1312,1,487130
1312,2,431427
1312,3,436001
1312,4,461136
1312,5,466849
1316,1,436001
1316,2,487130
1316,3,484961
1316,4,461058
1316,5,413393
1317,1,413393
1317,2,487130
1317,3,463967
1317,4,456995
1317,5,461058
1319,1,443437
1319,2,436001
1319,3,479170
1319,4,457086
1319,5,466849
1320,1,431427
1320,2,440142
1320,3,449261
1320,4,474583
1320,5,487130
1321,1,462786
1321,2,461058
1321,3,487130
1321,4,440142
1321,5,431427
1323,1,413393
1323,2,487130
1323,3,471701
1323,4,461058
1323,5,449261
1324,1,487130
1324,2,466849
1324,3,431427
1324,4,461136
1324,5,436001
1327,1,487130
1327,2,447876
1327,3,431427
1327,4,449261
1327,5,466849
1330,1,475120
1330,2,436001
1330,3,443437
1330,4,432724
1330,5,495261
1333,1,450758
1333,2,487130
1333,3,436001
1333,4,495261
1333,5,413393
1334,1,487130
1334,2,461058
1334,3,431427
1334,4,453667
1334,5,449261
1339,1,436001
1339,2,487130
1339,3,461058
1339,4,466927
1339,5,431427
1347,1,449261
1347,2,461058
1347,3,487130
1347,4,471701
1347,5,413393
1358,1,411730
1358,2,487130
1358,3,431427
1358,4,466849
1358,5,485407
1359,1,456995
1359,2,411730
1359,3,495261
1359,4,443437
1359,5,475120
1368,1,457086
1368,2,436001
1368,3,479170
1368,4,466849
1368,5,443437
1375,1,458176
1375,2,457086
1375,3,436001
1375,4,443437
1375,5,487843
1385,1,487130
1385,2,436001
1385,3,413393
1385,4,463967
1385,5,482052
1393,1,487130
1393,2,447876
1393,3,431427
1393,4,449261
1393,5,466849
1399,1,487130
1399,2,436001
1399,3,458176
1399,4,487843
1399,5,413393
1402,1,465910
1402,2,487130
1402,3,413393
1402,4,449261
1402,5,466849
1407,1,449261
1407,2,463967
1407,3,413393
1407,4,468792
1407,5,487130
1420,1,436001
1420,2,440142
1420,3,475120
1420,4,443437
1420,5,487843
1423,1,440142
1423,2,431427
1423,3,487130
1423,4,456995
1423,5,466849
1426,1,436001
1426,2,440142
1426,3,431427
1426,4,487130
1426,5,487843
1437,1,413393
1437,2,479170
1437,3,487130
1437,4,466849
1437,5,436001
1439,1,436001
1439,2,431427
1439,3,487130
1439,4,466849
1439,5,461136
1445,1,440142
1445,2,431427
1445,3,487130
1445,4,436001
1445,5,487843
1446,1,487130
1446,2,436001
1446,3,440142
1446,4,431427
1446,5,487843
1456,1,449261
1456,2,431427
1456,3,440142
1456,4,474583
1456,5,487130
1471,1,461058
1471,2,443437
1471,3,436001
1471,4,466927
1471,5,475120
1474,1,443437
1474,2,456995
1474,3,466849
1474,4,440142
1474,5,475120
1476,1,487130
1476,2,466849
1476,3,413393
1476,4,436001
1476,5,479170
1477,1,461058
1477,2,487130
1477,3,431427
1477,4,436001
1477,5,466927
1487,1,431427
1487,2,436001
1487,3,453667
1487,4,474318
1487,5,487130
1494,1,449261
1494,2,463967
1494,3,468792
1494,4,457086
1494,5,443437
1499,1,445933
1499,2,436001
1499,3,431427
1499,4,482052
1499,5,487130
1500,1,436001
1500,2,431427
1500,3,487130
1500,4,461136
1500,5,466849
1506,1,436001
1506,2,487130
1506,3,484961
1506,4,461058
1506,5,413393
1516,1,431427
1516,2,487130
1516,3,440142
1516,4,436001
1516,5,487843
1523,1,436001
1523,2,487843
1523,3,458176
1523,4,487130
1523,5,413393
1528,1,487130
1528,2,436001
1528,3,413393
1528,4,450758
1528,5,495261
1531,1,466927
1531,2,436001
1531,3,431427
1531,4,461058
1531,5,487130
1535,1,436001
1535,2,413393
1535,3,487130
1535,4,458176
1535,5,487843
1537,1,440142
1537,2,436001
1537,3,443437
1537,4,475120
1537,5,487843
1543,1,487130
1543,2,471701
1543,3,413393
1543,4,436001
1543,5,474318
1544,1,449261
1544,2,487130
1544,3,447876
1544,4,466849
1544,5,431427
1553,1,471436
1553,2,436001
1553,3,457086
1553,4,443437
1553,5,474583
1561,1,475120
1561,2,432724
1561,3,436001
1561,4,443437
1561,5,495261
1566,1,487130
1566,2,436001
1566,3,413393
1566,4,463967
1566,5,482052
1573,1,487130
1573,2,436001
1573,3,413393
1573,4,458176
1573,5,487843
1586,1,487130
1586,2,436001
1586,3,440142
1586,4,431427
1586,5,487843
1591,1,443437
1591,2,495261
1591,3,456995
1591,4,475120
1591,5,411730
1594,1,449261
1594,2,453667
1594,3,487130
1594,4,461058
1594,5,431427
1604,1,458176
1604,2,449261
1604,3,413393
1604,4,474583
1604,5,487130
1605,1,465910
1605,2,449261
1605,3,413393
1605,4,466849
1605,5,487130
1614,1,487130
1614,2,447876
1614,3,449261
1614,4,466849
1614,5,431427
1619,1,461136
1619,2,487130
1619,3,436001
1619,4,466849
1619,5,431427
1620,1,413393
1620,2,436001
1620,3,471701
1620,4,474318
1620,5,487130
1621,1,431427
1621,2,487130
1621,3,461058
1621,4,453667
1621,5,449261
1627,1,443437
1627,2,495261
1627,3,456995
1627,4,457086
1627,5,429764
1632,1,443437
1632,2,436001
1632,3,459193
1632,4,468792
1632,5,475120
1637,1,449261
1637,2,443437
1637,3,466849
1637,4,457086
1637,5,465910
1663,1,436001
1663,2,461058
1663,3,487130
1663,4,484961
1663,5,413393
1668,1,436001
1668,2,465910
1668,3,480109
1668,4,457086
1668,5,443437
1673,1,487130
1673,2,413393
1673,3,495261
1673,4,437498
1673,5,449261
1674,1,487130
1674,2,413393
1674,3,436001
1674,4,458176
1674,5,487843
1687,1,443437
1687,2,440142
1687,3,475120
1687,4,436001
1687,5,487843
1696,1,471436
1696,2,436001
1696,3,487130
1696,4,474583
1696,5,413393
1703,1,487130
1703,2,411730
1703,3,431427
1703,4,461058
1703,5,491198
1707,1,436001
1707,2,466849
1707,3,479170
1707,4,487130
1707,5,413393
1710,1,431427
1710,2,449261
1710,3,453667
1710,4,461058
1710,5,487130
1730,1,445933
1730,2,436001
1730,3,431427
1730,4,482052
1730,5,487130
1734,1,449261
1734,2,447876
1734,3,431427
1734,4,466849
1734,5,487130
1740,1,456549
1740,2,436001
1740,3,413393
1740,4,487130
1740,5,489470
1742,1,436001
1742,2,479170
1742,3,443437
1742,4,457086
1742,5,466849
1747,1,413393
1747,2,487130
1747,3,461058
1747,4,449261
1747,5,471701
1758,1,487130
1758,2,436001
1758,3,480109
1758,4,465910
1758,5,413393
1759,1,487130
1759,2,436001
1759,3,431427
1759,4,447876
1759,5,480109
1767,1,411730
1767,2,475120
1767,3,443437
1767,4,456995
1767,5,495261
1770,1,440142
1770,2,431427
1770,3,487130
1770,4,436001
1770,5,487843
1775,1,449261
1775,2,463967
1775,3,413393
1775,4,468792
1775,5,487130
1776,1,461136
1776,2,443437
1776,3,475120
1776,4,466849
1776,5,436001
1789,1,431427
1789,2,449261
1789,3,447876
1789,4,466849
1789,5,487130
1793,1,464825
1793,2,487130
1793,3,466849
1793,4,449261
1793,5,414478
1801,1,487130
1801,2,461058
1801,3,449261
1801,4,471701
1801,5,413393
1807,1,431427
1807,2,487130
1807,3,436001
1807,4,461136
1807,5,466849
1809,1,466849
1809,2,436001
1809,3,487130
1809,4,479170
1809,5,413393
1812,1,436001
1812,2,458176
1812,3,487130
1812,4,487843
1812,5,413393
1814,1,440142
1814,2,456995
1814,3,487130
1814,4,466849
1814,5,431427
1840,1,465910
1840,2,449261
1840,3,413393
1840,4,466849
1840,5,487130
1844,1,487130
1844,2,414478
1844,3,436001
1844,4,464825
1844,5,480109
1856,1,429764
1856,2,413393
1856,3,487130
1856,4,466849
1856,5,485407
1859,1,436001
1859,2,487843
1859,3,487130
1859,4,458176
1859,5,413393
1864,1,453667
1864,2,487130
1864,3,436001
1864,4,474318
1864,5,431427
1876,1,457086
1876,2,436001
1876,3,471436
1876,4,443437
1876,5,474583
1878,1,475120
1878,2,432724
1878,3,443437
1878,4,436001
1878,5,495261
1879,1,436001
1879,2,450758
1879,3,443437
1879,4,457086
1879,5,495261
1898,1,443437
1898,2,475120
1898,3,466849
1898,4,447876
1898,5,449261
1906,1,443437
1906,2,461058
1906,3,449261
1906,4,457086
1906,5,471701
1931,1,431427
1931,2,487130
1931,3,440142
1931,4,436001
1931,5,487843
1933,1,431427
1933,2,447876
1933,3,436001
1933,4,480109
1933,5,487130
1938,1,436001
1938,2,443437
1938,3,457086
1938,4,466849
1938,5,479170
1944,1,436001
1944,2,487130
1944,3,431427
1944,4,432724
1944,5,495261
1951,1,464825
1951,2,412535
1951,3,487130
1951,4,449261
1951,5,468792
1955,1,440142
1955,2,436001
1955,3,487130
1955,4,431427
1955,5,487843
1959,1,431427
1959,2,487130
1959,3,436001
1959,4,461136
1959,5,466849
1974,1,436001
1974,2,487130
1974,3,431427
1974,4,453402
1974,5,474583
1979,1,440142
1979,2,431427
1979,3,436001
1979,4,487130
1979,5,487843
1983,1,487130
1983,2,436001
1983,3,471436
1983,4,474583
1983,5,413393
1985,1,440142
1985,2,456995
1985,3,466849
1985,4,431427
1985,5,487130
1989,1,463967
1989,2,449261
1989,3,487130
1989,4,468792
