draw,chain,district
11703,2,5
11704,2,1
11704,2,2
11704,2,3
11704,2,4
11704,2,5
11714,2,1
11714,2,2
11714,2,3
11714,2,4
11714,2,5
11720,2,1
11720,2,2
11720,2,3
11720,2,4
11720,2,5
11725,2,1
11725,2,2
11725,2,3
11725,2,4
11725,2,5
11727,2,1
11727,2,2
11727,2,3
11727,2,4
11727,2,5
11734,2,1
11734,2,2
11734,2,3
11734,2,4
11734,2,5
11739,2,1
11739,2,2
11739,2,3
11739,2,4
11739,2,5
11740,2,1
11740,2,2
11740,2,3
11740,2,4
11740,2,5
11749,2,1
11749,2,2
11749,2,3
11749,2,4
11749,2,5
11750,2,1
11750,2,2
11750,2,3
11750,2,4
11750,2,5
11753,2,1
11753,2,2
11753,2,3
11753,2,4
11753,2,5
11755,2,1
11755,2,2
11755,2,3
11755,2,4
11755,2,5
11762,2,1
11762,2,2
11762,2,3
11762,2,4
11762,2,5
11764,2,1
11764,2,2
11764,2,3
11764,2,4
11764,2,5
11766,2,1
11766,2,2
11766,2,3
11766,2,4
11766,2,5
11769,2,1
11769,2,2
11769,2,3
11769,2,4
11769,2,5
11770,2,1
11770,2,2
11770,2,3
11770,2,4
11770,2,5
11780,2,1
11780,2,2
11780,2,3
11780,2,4
11780,2,5
11786,2,1
11786,2,2
11786,2,3
11786,2,4
11786,2,5
11787,2,1
11787,2,2
11787,2,3
11787,2,4
11787,2,5
11791,2,1
11791,2,2
11791,2,3
11791,2,4
11791,2,5
11796,2,1
11796,2,2
11796,2,3
11796,2,4
11796,2,5
11803,2,1
11803,2,2
11803,2,3
11803,2,4
11803,2,5
11804,2,1
11804,2,2
11804,2,3
11804,2,4
11804,2,5
11805,2,1
11805,2,2
11805,2,3
11805,2,4
11805,2,5
11812,2,1
11812,2,2
11812,2,3
11812,2,4
11812,2,5
11821,2,1
11821,2,2
11821,2,3
11821,2,4
11821,2,5
11822,2,1
11822,2,2
11822,2,3
11822,2,4
11822,2,5
11826,2,1
11826,2,2
11826,2,3
11826,2,4
11826,2,5
11830,2,1
11830,2,2
11830,2,3
11830,2,4
11830,2,5
11832,2,1
11832,2,2
11832,2,3
11832,2,4
11832,2,5
11833,2,1
11833,2,2
11833,2,3
11833,2,4
11833,2,5
11834,2,1
11834,2,2
11834,2,3
11834,2,4
11834,2,5
11835,2,1
11835,2,2
11835,2,3
11835,2,4
11835,2,5
11836,2,1
11836,2,2
11836,2,3
11836,2,4
11836,2,5
11839,2,1
11839,2,2
11839,2,3
11839,2,4
11839,2,5
11842,2,1
11842,2,2
11842,2,3
11842,2,4
11842,2,5
11857,2,1
11857,2,2
11857,2,3
11857,2,4
11857,2,5
11858,2,1
11858,2,2
11858,2,3
11858,2,4
11858,2,5
11859,2,1
11859,2,2
11859,2,3
11859,2,4
11859,2,5
11866,2,1
11866,2,2
11866,2,3
11866,2,4
11866,2,5
11867,2,1
11867,2,2
11867,2,3
11867,2,4
11867,2,5
11868,2,1
11868,2,2
11868,2,3
11868,2,4
11868,2,5
11871,2,1
11871,2,2
11871,2,3
11871,2,4
11871,2,5
11872,2,1
11872,2,2
11872,2,3
11872,2,4
11872,2,5
11874,2,1
11874,2,2
11874,2,3
11874,2,4
11874,2,5
11878,2,1
11878,2,2
11878,2,3
11878,2,4
11878,2,5
11879,2,1
11879,2,2
11879,2,3
11879,2,4
11879,2,5
11882,2,1
11882,2,2
11882,2,3
11882,2,4
11882,2,5
11883,2,1
11883,2,2
11883,2,3
11883,2,4
11883,2,5
11884,2,1
11884,2,2
11884,2,3
11884,2,4
11884,2,5
11889,2,1
11889,2,2
11889,2,3
11889,2,4
11889,2,5
11903,2,1
11903,2,2
11903,2,3
11903,2,4
11903,2,5
11908,2,1
11908,2,2
11908,2,3
11908,2,4
11908,2,5
11910,2,1
11910,2,2
11910,2,3
11910,2,4
11910,2,5
11917,2,1
11917,2,2
11917,2,3
11917,2,4
11917,2,5
11919,2,1
11919,2,2
11919,2,3
11919,2,4
11919,2,5
11920,2,1
11920,2,2
11920,2,3
11920,2,4
11920,2,5
11925,2,1
11925,2,2
11925,2,3
11925,2,4
11925,2,5
11927,2,1
11927,2,2
11927,2,3
11927,2,4
11927,2,5
11930,2,1
11930,2,2
11930,2,3
11930,2,4
11930,2,5
11932,2,1
11932,2,2
11932,2,3
11932,2,4
11932,2,5
11942,2,1
11942,2,2
11942,2,3
11942,2,4
11942,2,5
11947,2,1
11947,2,2
11947,2,3
11947,2,4
11947,2,5
11948,2,1
11948,2,2
11948,2,3
11948,2,4
11948,2,5
11956,2,1
11956,2,2
11956,2,3
11956,2,4
11956,2,5
11964,2,1
11964,2,2
11964,2,3
11964,2,4
11964,2,5
11968,2,1
11968,2,2
11968,2,3
11968,2,4
11968,2,5
11969,2,1
11969,2,2
11969,2,3
11969,2,4
11969,2,5
11971,2,1
11971,2,2
11971,2,3
11971,2,4
11971,2,5
11972,2,1
11972,2,2
11972,2,3
11972,2,4
11972,2,5
11973,2,1
11973,2,2
11973,2,3
11973,2,4
11973,2,5
11975,2,1
11975,2,2
11975,2,3
11975,2,4
11975,2,5
11976,2,1
11976,2,2
11976,2,3
11976,2,4
11976,2,5
11978,2,1
11978,2,2
11978,2,3
11978,2,4
11978,2,5
11985,2,1
11985,2,2
11985,2,3
11985,2,4
11985,2,5
11989,2,1
11989,2,2
11989,2,3
11989,2,4
11989,2,5
11994,2,1
11994,2,2
11994,2,3
11994,2,4
11994,2,5
12002,2,1
12002,2,2
12002,2,3
12002,2,4
12002,2,5
12010,2,1
12010,2,2
12010,2,3
12010,2,4
12010,2,5
12011,2,1
12011,2,2
12011,2,3
12011,2,4
12011,2,5
12013,2,1
12013,2,2
12013,2,3
12013,2,4
12013,2,5
12017,2,1
12017,2,2
12017,2,3
12017,2,4
12017,2,5
12020,2,1
12020,2,2
12020,2,3
12020,2,4
12020,2,5
12025,2,1
12025,2,2
12025,2,3
12025,2,4
12025,2,5
12027,2,1
12027,2,2
12027,2,3
12027,2,4
12027,2,5
12028,2,1
12028,2,2
12028,2,3
12028,2,4
12028,2,5
12041,2,1
12041,2,2
12041,2,3
12041,2,4
12041,2,5
12050,2,1
12050,2,2
12050,2,3
12050,2,4
12050,2,5
12056,2,1
12056,2,2
12056,2,3
12056,2,4
12056,2,5
12058,2,1
12058,2,2
12058,2,3
12058,2,4
12058,2,5
12063,2,1
12063,2,2
12063,2,3
12063,2,4
12063,2,5
12065,2,1
12065,2,2
12065,2,3
12065,2,4
12065,2,5
12066,2,1
12066,2,2
12066,2,3
12066,2,4
12066,2,5
12067,2,1
12067,2,2
12067,2,3
12067,2,4
12067,2,5
12074,2,1
12074,2,2
12074,2,3
12074,2,4
12074,2,5
12075,2,1
12075,2,2
12075,2,3
12075,2,4
12075,2,5
12077,2,1
12077,2,2
12077,2,3
12077,2,4
12077,2,5
12082,2,1
12082,2,2
12082,2,3
12082,2,4
12082,2,5
12083,2,1
12083,2,2
12083,2,3
12083,2,4
12083,2,5
12088,2,1
12088,2,2
12088,2,3
12088,2,4
12088,2,5
12091,2,1
12091,2,2
12091,2,3
12091,2,4
12091,2,5
12092,2,1
12092,2,2
12092,2,3
12092,2,4
12092,2,5
12103,2,1
12103,2,2
12103,2,3
12103,2,4
12103,2,5
12110,2,1
12110,2,2
12110,2,3
12110,2,4
12110,2,5
12118,2,1
12118,2,2
12118,2,3
12118,2,4
12118,2,5
12125,2,1
12125,2,2
12125,2,3
12125,2,4
12125,2,5
12127,2,1
12127,2,2
12127,2,3
12127,2,4
12127,2,5
12128,2,1
12128,2,2
12128,2,3
12128,2,4
12128,2,5
12138,2,1
12138,2,2
12138,2,3
12138,2,4
12138,2,5
12140,2,1
12140,2,2
12140,2,3
12140,2,4
12140,2,5
12144,2,1
12144,2,2
12144,2,3
12144,2,4
12144,2,5
12155,2,1
12155,2,2
12155,2,3
12155,2,4
12155,2,5
12156,2,1
12156,2,2
12156,2,3
12156,2,4
12156,2,5
12161,2,1
12161,2,2
12161,2,3
12161,2,4
12161,2,5
12166,2,1
12166,2,2
12166,2,3
12166,2,4
12166,2,5
12177,2,1
12177,2,2
12177,2,3
12177,2,4
12177,2,5
12198,2,1
12198,2,2
12198,2,3
12198,2,4
12198,2,5
12202,2,1
12202,2,2
12202,2,3
12202,2,4
12202,2,5
12204,2,1
12204,2,2
12204,2,3
12204,2,4
12204,2,5
12210,2,1
12210,2,2
12210,2,3
12210,2,4
12210,2,5
12212,2,1
12212,2,2
12212,2,3
12212,2,4
12212,2,5
12215,2,1
12215,2,2
12215,2,3
12215,2,4
12215,2,5
12222,2,1
12222,2,2
12222,2,3
12222,2,4
12222,2,5
12226,2,1
12226,2,2
12226,2,3
12226,2,4
12226,2,5
12227,2,1
12227,2,2
12227,2,3
12227,2,4
12227,2,5
12230,2,1
12230,2,2
12230,2,3
12230,2,4
12230,2,5
12233,2,1
12233,2,2
12233,2,3
12233,2,4
12233,2,5
12234,2,1
12234,2,2
12234,2,3
12234,2,4
12234,2,5
12236,2,1
12236,2,2
12236,2,3
12236,2,4
12236,2,5
12238,2,1
12238,2,2
12238,2,3
12238,2,4
12238,2,5
12239,2,1
12239,2,2
12239,2,3
12239,2,4
12239,2,5
12241,2,1
12241,2,2
12241,2,3
12241,2,4
12241,2,5
12248,2,1
12248,2,2
12248,2,3
12248,2,4
12248,2,5
12249,2,1
12249,2,2
12249,2,3
12249,2,4
12249,2,5
12255,2,1
12255,2,2
12255,2,3
12255,2,4
12255,2,5
12257,2,1
12257,2,2
12257,2,3
12257,2,4
12257,2,5
12266,2,1
12266,2,2
12266,2,3
12266,2,4
12266,2,5
12272,2,1
12272,2,2
12272,2,3
12272,2,4
12272,2,5
12275,2,1
12275,2,2
12275,2,3
12275,2,4
12275,2,5
12280,2,1
12280,2,2
12280,2,3
12280,2,4
12280,2,5
12284,2,1
12284,2,2
12284,2,3
12284,2,4
12284,2,5
12291,2,1
12291,2,2
12291,2,3
12291,2,4
12291,2,5
12293,2,1
12293,2,2
12293,2,3
12293,2,4
12293,2,5
12296,2,1
12296,2,2
12296,2,3
12296,2,4
12296,2,5
12301,2,1
12301,2,2
12301,2,3
12301,2,4
12301,2,5
12317,2,1
12317,2,2
12317,2,3
12317,2,4
12317,2,5
12318,2,1
12318,2,2
12318,2,3
12318,2,4
12318,2,5
12322,2,1
12322,2,2
12322,2,3
12322,2,4
12322,2,5
12327,2,1
12327,2,2
12327,2,3
12327,2,4
12327,2,5
12337,2,1
12337,2,2
12337,2,3
12337,2,4
12337,2,5
12341,2,1
12341,2,2
12341,2,3
12341,2,4
12341,2,5
12344,2,1
12344,2,2
12344,2,3
12344,2,4
12344,2,5
12345,2,1
12345,2,2
12345,2,3
12345,2,4
12345,2,5
12352,2,1
12352,2,2
12352,2,3
12352,2,4
12352,2,5
12354,2,1
12354,2,2
12354,2,3
12354,2,4
12354,2,5
12370,2,1
12370,2,2
12370,2,3
12370,2,4
12370,2,5
12371,2,1
12371,2,2
12371,2,3
12371,2,4
12371,2,5
12375,2,1
12375,2,2
12375,2,3
12375,2,4
12375,2,5
12382,2,1
12382,2,2
12382,2,3
12382,2,4
12382,2,5
12395,2,1
12395,2,2
12395,2,3
12395,2,4
12395,2,5
12396,2,1
12396,2,2
12396,2,3
12396,2,4
12396,2,5
12397,2,1
12397,2,2
12397,2,3
12397,2,4
12397,2,5
12401,2,1
12401,2,2
12401,2,3
12401,2,4
12401,2,5
12404,2,1
12404,2,2
12404,2,3
12404,2,4
12404,2,5
12410,2,1
12410,2,2
12410,2,3
12410,2,4
12410,2,5
12411,2,1
12411,2,2
12411,2,3
12411,2,4
12411,2,5
12413,2,1
12413,2,2
12413,2,3
12413,2,4
12413,2,5
12415,2,1
12415,2,2
12415,2,3
12415,2,4
12415,2,5
12420,2,1
12420,2,2
12420,2,3
12420,2,4
12420,2,5
12426,2,1
12426,2,2
12426,2,3
12426,2,4
12426,2,5
12427,2,1
12427,2,2
12427,2,3
12427,2,4
12427,2,5
12431,2,1
12431,2,2
12431,2,3
12431,2,4
12431,2,5
12435,2,1
12435,2,2
12435,2,3
12435,2,4
12435,2,5
12443,2,1
12443,2,2
12443,2,3
12443,2,4
12443,2,5
12449,2,1
12449,2,2
12449,2,3
12449,2,4
12449,2,5
12461,2,1
12461,2,2
12461,2,3
12461,2,4
12461,2,5
12465,2,1
12465,2,2
12465,2,3
12465,2,4
12465,2,5
12466,2,1
12466,2,2
12466,2,3
12466,2,4
12466,2,5
12468,2,1
12468,2,2
12468,2,3
12468,2,4
12468,2,5
12471,2,1
12471,2,2
12471,2,3
12471,2,4
12471,2,5
12474,2,1
12474,2,2
12474,2,3
12474,2,4
12474,2,5
12486,2,1
12486,2,2
12486,2,3
12486,2,4
12486,2,5
12487,2,1
12487,2,2
12487,2,3
12487,2,4
12487,2,5
12489,2,1
12489,2,2
12489,2,3
12489,2,4
12489,2,5
12496,2,1
12496,2,2
12496,2,3
12496,2,4
12496,2,5
12498,2,1
12498,2,2
12498,2,3
12498,2,4
12498,2,5
12504,2,1
12504,2,2
12504,2,3
12504,2,4
12504,2,5
12508,2,1
12508,2,2
12508,2,3
12508,2,4
12508,2,5
12513,2,1
12513,2,2
12513,2,3
12513,2,4
12513,2,5
12516,2,1
12516,2,2
12516,2,3
12516,2,4
12516,2,5
12523,2,1
12523,2,2
12523,2,3
12523,2,4
12523,2,5
12527,2,1
12527,2,2
12527,2,3
12527,2,4
12527,2,5
12528,2,1
12528,2,2
12528,2,3
12528,2,4
12528,2,5
12529,2,1
12529,2,2
12529,2,3
12529,2,4
12529,2,5
12532,2,1
12532,2,2
12532,2,3
12532,2,4
12532,2,5
12537,2,1
12537,2,2
12537,2,3
12537,2,4
12537,2,5
12542,2,1
12542,2,2
12542,2,3
12542,2,4
12542,2,5
12544,2,1
12544,2,2
12544,2,3
12544,2,4
12544,2,5
12550,2,1
12550,2,2
12550,2,3
12550,2,4
12550,2,5
12554,2,1
12554,2,2
12554,2,3
12554,2,4
12554,2,5
12556,2,1
12556,2,2
12556,2,3
12556,2,4
12556,2,5
12558,2,1
12558,2,2
12558,2,3
12558,2,4
12558,2,5
12570,2,1
12570,2,2
12570,2,3
12570,2,4
12570,2,5
12573,2,1
12573,2,2
12573,2,3
12573,2,4
12573,2,5
12575,2,1
12575,2,2
12575,2,3
12575,2,4
12575,2,5
12576,2,1
12576,2,2
12576,2,3
12576,2,4
12576,2,5
12577,2,1
12577,2,2
12577,2,3
12577,2,4
12577,2,5
12581,2,1
12581,2,2
12581,2,3
12581,2,4
12581,2,5
12582,2,1
12582,2,2
12582,2,3
12582,2,4
12582,2,5
12583,2,1
12583,2,2
12583,2,3
12583,2,4
12583,2,5
12584,2,1
12584,2,2
12584,2,3
12584,2,4
12584,2,5
12587,2,1
12587,2,2
12587,2,3
12587,2,4
12587,2,5
12590,2,1
12590,2,2
12590,2,3
12590,2,4
12590,2,5
12591,2,1
12591,2,2
12591,2,3
12591,2,4
12591,2,5
12618,2,1
12618,2,2
12618,2,3
12618,2,4
12618,2,5
12619,2,1
12619,2,2
12619,2,3
12619,2,4
12619,2,5
12622,2,1
12622,2,2
12622,2,3
12622,2,4
12622,2,5
12624,2,1
12624,2,2
12624,2,3
12624,2,4
12624,2,5
12629,2,1
12629,2,2
12629,2,3
12629,2,4
12629,2,5
12632,2,1
12632,2,2
12632,2,3
12632,2,4
12632,2,5
12635,2,1
12635,2,2
12635,2,3
12635,2,4
12635,2,5
12638,2,1
12638,2,2
12638,2,3
12638,2,4
12638,2,5
12639,2,1
12639,2,2
12639,2,3
12639,2,4
12639,2,5
12645,2,1
12645,2,2
12645,2,3
12645,2,4
12645,2,5
12649,2,1
12649,2,2
12649,2,3
12649,2,4
12649,2,5
12653,2,1
12653,2,2
12653,2,3
12653,2,4
12653,2,5
12664,2,1
12664,2,2
12664,2,3
12664,2,4
12664,2,5
12665,2,1
12665,2,2
12665,2,3
12665,2,4
12665,2,5
12673,2,1
12673,2,2
12673,2,3
12673,2,4
12673,2,5
12678,2,1
12678,2,2
12678,2,3
12678,2,4
12678,2,5
12681,2,1
12681,2,2
12681,2,3
12681,2,4
12681,2,5
12683,2,1
12683,2,2
12683,2,3
12683,2,4
12683,2,5
12684,2,1
12684,2,2
12684,2,3
12684,2,4
12684,2,5
12686,2,1
12686,2,2
12686,2,3
12686,2,4
12686,2,5
12690,2,1
12690,2,2
12690,2,3
12690,2,4
12690,2,5
12693,2,1
12693,2,2
12693,2,3
12693,2,4
12693,2,5
12694,2,1
12694,2,2
12694,2,3
12694,2,4
12694,2,5
12695,2,1
12695,2,2
12695,2,3
12695,2,4
12695,2,5
12698,2,1
12698,2,2
12698,2,3
12698,2,4
12698,2,5
12701,2,1
12701,2,2
12701,2,3
12701,2,4
12701,2,5
12702,2,1
12702,2,2
12702,2,3
12702,2,4
12702,2,5
12711,2,1
12711,2,2
12711,2,3
12711,2,4
12711,2,5
12714,2,1
12714,2,2
12714,2,3
12714,2,4
12714,2,5
12718,2,1
12718,2,2
12718,2,3
12718,2,4
12718,2,5
12720,2,1
12720,2,2
12720,2,3
12720,2,4
12720,2,5
12722,2,1
12722,2,2
12722,2,3
12722,2,4
12722,2,5
12723,2,1
12723,2,2
12723,2,3
12723,2,4
12723,2,5
12731,2,1
12731,2,2
12731,2,3
12731,2,4
12731,2,5
12737,2,1
12737,2,2
12737,2,3
12737,2,4
12737,2,5
12738,2,1
12738,2,2
12738,2,3
12738,2,4
12738,2,5
12740,2,1
12740,2,2
12740,2,3
12740,2,4
12740,2,5
12742,2,1
12742,2,2
12742,2,3
12742,2,4
12742,2,5
12756,2,1
12756,2,2
12756,2,3
12756,2,4
12756,2,5
12758,2,1
12758,2,2
12758,2,3
12758,2,4
12758,2,5
12759,2,1
12759,2,2
12759,2,3
12759,2,4
12759,2,5
12761,2,1
12761,2,2
12761,2,3
12761,2,4
12761,2,5
12765,2,1
12765,2,2
12765,2,3
12765,2,4
12765,2,5
12772,2,1
12772,2,2
12772,2,3
12772,2,4
12772,2,5
12777,2,1
12777,2,2
12777,2,3
12777,2,4
12777,2,5
12778,2,1
12778,2,2
12778,2,3
12778,2,4
12778,2,5
12780,2,1
12780,2,2
12780,2,3
12780,2,4
12780,2,5
12787,2,1
12787,2,2
12787,2,3
12787,2,4
12787,2,5
12805,2,1
12805,2,2
12805,2,3
12805,2,4
12805,2,5
12806,2,1
12806,2,2
12806,2,3
12806,2,4
12806,2,5
12809,2,1
12809,2,2
12809,2,3
12809,2,4
12809,2,5
12810,2,1
12810,2,2
12810,2,3
12810,2,4
12810,2,5
12814,2,1
12814,2,2
12814,2,3
12814,2,4
12814,2,5
12822,2,1
12822,2,2
12822,2,3
12822,2,4
12822,2,5
12827,2,1
12827,2,2
12827,2,3
12827,2,4
12827,2,5
12832,2,1
12832,2,2
12832,2,3
12832,2,4
12832,2,5
12840,2,1
12840,2,2
12840,2,3
12840,2,4
12840,2,5
12843,2,1
12843,2,2
12843,2,3
12843,2,4
12843,2,5
12845,2,1
12845,2,2
12845,2,3
12845,2,4
12845,2,5
12850,2,1
12850,2,2
12850,2,3
12850,2,4
12850,2,5
12853,2,1
12853,2,2
12853,2,3
12853,2,4
12853,2,5
12857,2,1
12857,2,2
12857,2,3
12857,2,4
12857,2,5
12862,2,1
12862,2,2
12862,2,3
12862,2,4
12862,2,5
12864,2,1
12864,2,2
12864,2,3
12864,2,4
12864,2,5
12865,2,1
12865,2,2
12865,2,3
12865,2,4
12865,2,5
12881,2,1
12881,2,2
12881,2,3
12881,2,4
12881,2,5
12883,2,1
12883,2,2
12883,2,3
12883,2,4
12883,2,5
12888,2,1
12888,2,2
12888,2,3
12888,2,4
12888,2,5
12893,2,1
12893,2,2
12893,2,3
12893,2,4
12893,2,5
12898,2,1
12898,2,2
12898,2,3
12898,2,4
12898,2,5
12903,2,1
12903,2,2
12903,2,3
12903,2,4
12903,2,5
12904,2,1
12904,2,2
12904,2,3
12904,2,4
12904,2,5
12908,2,1
12908,2,2
12908,2,3
12908,2,4
12908,2,5
12911,2,1
12911,2,2
12911,2,3
12911,2,4
12911,2,5
12913,2,1
12913,2,2
12913,2,3
12913,2,4
12913,2,5
12916,2,1
12916,2,2
12916,2,3
12916,2,4
12916,2,5
12917,2,1
12917,2,2
12917,2,3
12917,2,4
12917,2,5
12922,2,1
12922,2,2
12922,2,3
12922,2,4
12922,2,5
12923,2,1
12923,2,2
12923,2,3
12923,2,4
12923,2,5
12928,2,1
12928,2,2
12928,2,3
12928,2,4
12928,2,5
12932,2,1
12932,2,2
12932,2,3
12932,2,4
12932,2,5
12933,2,1
12933,2,2
12933,2,3
12933,2,4
12933,2,5
12941,2,1
12941,2,2
12941,2,3
12941,2,4
12941,2,5
12942,2,1
12942,2,2
12942,2,3
12942,2,4
12942,2,5
12943,2,1
12943,2,2
12943,2,3
12943,2,4
12943,2,5
12948,2,1
12948,2,2
12948,2,3
12948,2,4
12948,2,5
12949,2,1
12949,2,2
12949,2,3
12949,2,4
12949,2,5
12950,2,1
12950,2,2
12950,2,3
12950,2,4
12950,2,5
12977,2,1
12977,2,2
12977,2,3
12977,2,4
12977,2,5
12980,2,1
12980,2,2
12980,2,3
12980,2,4
12980,2,5
12986,2,1
12986,2,2
12986,2,3
12986,2,4
12986,2,5
12988,2,1
12988,2,2
12988,2,3
12988,2,4
12988,2,5
12993,2,1
12993,2,2
12993,2,3
12993,2,4
12993,2,5
12995,2,1
12995,2,2
12995,2,3
12995,2,4
12995,2,5
13002,2,1
13002,2,2
13002,2,3
13002,2,4
13002,2,5
13004,2,1
13004,2,2
13004,2,3
13004,2,4
13004,2,5
13014,2,1
13014,2,2
13014,2,3
13014,2,4
13014,2,5
13022,2,1
13022,2,2
13022,2,3
13022,2,4
13022,2,5
13032,2,1
13032,2,2
13032,2,3
13032,2,4
13032,2,5
13034,2,1
13034,2,2
13034,2,3
13034,2,4
13034,2,5
13035,2,1
13035,2,2
13035,2,3
13035,2,4
13035,2,5
13036,2,1
13036,2,2
13036,2,3
13036,2,4
13036,2,5
13039,2,1
13039,2,2
13039,2,3
13039,2,4
13039,2,5
13041,2,1
13041,2,2
13041,2,3
13041,2,4
13041,2,5
13045,2,1
13045,2,2
13045,2,3
13045,2,4
13045,2,5
13047,2,1
13047,2,2
13047,2,3
13047,2,4
13047,2,5
13050,2,1
13050,2,2
13050,2,3
13050,2,4
13050,2,5
13051,2,1
13051,2,2
13051,2,3
13051,2,4
13051,2,5
13056,2,1
13056,2,2
13056,2,3
13056,2,4
13056,2,5
13057,2,1
13057,2,2
13057,2,3
13057,2,4
13057,2,5
13060,2,1
13060,2,2
13060,2,3
13060,2,4
13060,2,5
13063,2,1
13063,2,2
13063,2,3
13063,2,4
13063,2,5
13064,2,1
13064,2,2
13064,2,3
13064,2,4
13064,2,5
13065,2,1
13065,2,2
13065,2,3
13065,2,4
13065,2,5
13066,2,1
13066,2,2
13066,2,3
13066,2,4
13066,2,5
13071,2,1
13071,2,2
13071,2,3
13071,2,4
13071,2,5
13074,2,1
13074,2,2
13074,2,3
13074,2,4
13074,2,5
13075,2,1
13075,2,2
13075,2,3
13075,2,4
13075,2,5
13076,2,1
13076,2,2
13076,2,3
13076,2,4
13076,2,5
13082,2,1
13082,2,2
13082,2,3
13082,2,4
13082,2,5
13083,2,1
13083,2,2
13083,2,3
13083,2,4
13083,2,5
13085,2,1
13085,2,2
13085,2,3
13085,2,4
13085,2,5
13087,2,1
13087,2,2
13087,2,3
13087,2,4
13087,2,5
13088,2,1
13088,2,2
13088,2,3
13088,2,4
13088,2,5
13095,2,1
13095,2,2
13095,2,3
13095,2,4
13095,2,5
13098,2,1
13098,2,2
13098,2,3
13098,2,4
13098,2,5
13105,2,1
13105,2,2
13105,2,3
13105,2,4
13105,2,5
13109,2,1
13109,2,2
13109,2,3
13109,2,4
13109,2,5
13110,2,1
13110,2,2
13110,2,3
13110,2,4
13110,2,5
13115,2,1
13115,2,2
13115,2,3
13115,2,4
13115,2,5
13119,2,1
13119,2,2
13119,2,3
13119,2,4
13119,2,5
13122,2,1
13122,2,2
13122,2,3
13122,2,4
13122,2,5
13126,2,1
13126,2,2
13126,2,3
13126,2,4
13126,2,5
13132,2,1
13132,2,2
13132,2,3
13132,2,4
13132,2,5
13133,2,1
13133,2,2
13133,2,3
13133,2,4
13133,2,5
13136,2,1
13136,2,2
13136,2,3
13136,2,4
13136,2,5
13149,2,1
13149,2,2
13149,2,3
13149,2,4
13149,2,5
13151,2,1
13151,2,2
13151,2,3
13151,2,4
13151,2,5
13159,2,1
13159,2,2
13159,2,3
13159,2,4
13159,2,5
13163,2,1
13163,2,2
13163,2,3
13163,2,4
13163,2,5
13164,2,1
13164,2,2
13164,2,3
13164,2,4
13164,2,5
13167,2,1
13167,2,2
13167,2,3
13167,2,4
13167,2,5
13171,2,1
13171,2,2
13171,2,3
13171,2,4
13171,2,5
13172,2,1
13172,2,2
13172,2,3
13172,2,4
13172,2,5
13182,2,1
13182,2,2
13182,2,3
13182,2,4
13182,2,5
13190,2,1
13190,2,2
13190,2,3
13190,2,4
13190,2,5
13193,2,1
13193,2,2
13193,2,3
13193,2,4
13193,2,5
13194,2,1
13194,2,2
13194,2,3
13194,2,4
13194,2,5
13197,2,1
13197,2,2
13197,2,3
13197,2,4
13197,2,5
13202,2,1
13202,2,2
13202,2,3
13202,2,4
13202,2,5
13203,2,1
13203,2,2
13203,2,3
13203,2,4
13203,2,5
13207,2,1
13207,2,2
13207,2,3
13207,2,4
13207,2,5
13218,2,1
13218,2,2
13218,2,3
13218,2,4
13218,2,5
13221,2,1
13221,2,2
13221,2,3
13221,2,4
13221,2,5
13229,2,1
13229,2,2
13229,2,3
13229,2,4
13229,2,5
13233,2,1
13233,2,2
13233,2,3
13233,2,4
13233,2,5
13239,2,1
13239,2,2
13239,2,3
13239,2,4
13239,2,5
13242,2,1
13242,2,2
13242,2,3
13242,2,4
13242,2,5
13246,2,1
13246,2,2
13246,2,3
13246,2,4
13246,2,5
13249,2,1
13249,2,2
13249,2,3
13249,2,4
13249,2,5
13256,2,1
13256,2,2
13256,2,3
13256,2,4
13256,2,5
13258,2,1
13258,2,2
13258,2,3
13258,2,4
13258,2,5
13259,2,1
13259,2,2
13259,2,3
13259,2,4
13259,2,5
13261,2,1
13261,2,2
13261,2,3
13261,2,4
13261,2,5
13266,2,1
13266,2,2
13266,2,3
13266,2,4
13266,2,5
13280,2,1
13280,2,2
13280,2,3
13280,2,4
13280,2,5
13281,2,1
13281,2,2
13281,2,3
13281,2,4
13281,2,5
13282,2,1
13282,2,2
13282,2,3
13282,2,4
13282,2,5
13288,2,1
13288,2,2
13288,2,3
13288,2,4
13288,2,5
13294,2,1
13294,2,2
13294,2,3
13294,2,4
13294,2,5
13295,2,1
13295,2,2
13295,2,3
13295,2,4
13295,2,5
13302,2,1
13302,2,2
13302,2,3
13302,2,4
13302,2,5
13304,2,1
13304,2,2
13304,2,3
13304,2,4
13304,2,5
13308,2,1
13308,2,2
13308,2,3
13308,2,4
13308,2,5
13310,2,1
13310,2,2
13310,2,3
13310,2,4
13310,2,5
13312,2,1
13312,2,2
13312,2,3
13312,2,4
13312,2,5
13315,2,1
13315,2,2
13315,2,3
13315,2,4
13315,2,5
13324,2,1
13324,2,2
13324,2,3
13324,2,4
13324,2,5
13327,2,1
13327,2,2
13327,2,3
13327,2,4
13327,2,5
13328,2,1
13328,2,2
13328,2,3
13328,2,4
13328,2,5
13337,2,1
13337,2,2
13337,2,3
13337,2,4
13337,2,5
13345,2,1
13345,2,2
13345,2,3
13345,2,4
13345,2,5
13348,2,1
13348,2,2
13348,2,3
13348,2,4
13348,2,5
13350,2,1
13350,2,2
13350,2,3
13350,2,4
13350,2,5
13353,2,1
13353,2,2
