draw,district,total_pop
1313,1,361864
1313,2,554742
1313,3,379482
1313,4,353725
1313,5,235865
1321,1,397566
1321,2,199895
1321,3,379482
1321,4,353993
1321,5,554742
1323,1,362346
1323,2,379482
1323,3,554742
1323,4,388945
1323,5,200163
1325,1,533312
1325,2,554742
1325,3,199895
1325,4,361864
1325,5,235865
1327,1,235865
1327,2,326644
1327,3,379482
1327,4,388945
1327,5,554742
1334,1,191050
1334,2,379482
1334,3,525289
1334,4,235115
1334,5,554742
1336,1,397566
1336,2,554742
1336,3,199895
1336,4,379482
1336,5,353993
1338,1,533312
1338,2,235115
1338,3,326644
1338,4,235865
1338,5,554742
1339,1,379482
1339,2,554742
1339,3,235115
1339,4,516176
1339,5,200163
1340,1,199895
1340,2,554742
1340,3,379482
1340,4,552914
1340,5,198645
1348,1,554742
1348,2,235115
1348,3,379482
1348,4,362346
1348,5,353993
1351,1,379482
1351,2,353725
1351,3,554742
1351,4,361864
1351,5,235865
1354,1,361864
1354,2,379482
1354,3,554742
1354,4,389695
1354,5,199895
1357,1,379482
1357,2,199895
1357,3,235865
1357,4,515694
1357,5,554742
1363,1,379482
1363,2,235865
1363,3,199895
1363,4,515694
1363,5,554742
1364,1,235865
1364,2,326644
1364,3,379482
1364,4,388945
1364,5,554742
1374,1,235115
1374,2,554742
1374,3,326644
1374,4,235865
1374,5,533312
1390,1,379482
1390,2,235115
1390,3,554742
1390,4,389695
1390,5,326644
1392,1,199895
1392,2,554742
1392,3,191050
1392,4,379482
1392,5,560509
1394,1,379482
1394,2,554742
1394,3,235115
1394,4,480474
1394,5,235865
1415,1,379482
1415,2,326644
1415,3,388945
1415,4,235865
1415,5,554742
1422,1,326644
1422,2,554742
1422,3,379482
1422,4,388945
1422,5,235865
1427,1,397566
1427,2,554742
1427,3,199895
1427,4,533312
1427,5,200163
1433,1,235865
1433,2,326644
1433,3,379482
1433,4,388945
1433,5,554742
1437,1,199895
1437,2,235865
1437,3,379482
1437,4,515694
1437,5,554742
1442,1,389695
1442,2,379482
1442,3,199895
1442,4,361864
1442,5,554742
1446,1,379482
1446,2,389695
1446,3,235115
1446,4,326644
1446,5,554742
1453,1,326644
1453,2,554742
1453,3,379482
1453,4,388945
1453,5,235865
1461,1,379482
1461,2,235115
1461,3,554742
1461,4,362346
1461,5,353993
1463,1,200163
1463,2,554742
1463,3,199895
1463,4,379482
1463,5,551396
1464,1,516176
1464,2,379482
1464,3,200163
1464,4,235115
1464,5,554742
1468,1,379482
1468,2,554742
1468,3,199895
1468,4,471438
1468,5,280121
1471,1,371459
1471,2,379482
1471,3,191050
1471,4,388945
1471,5,554742
1473,1,379482
1473,2,200163
1473,3,516176
1473,4,235115
1473,5,554742
1475,1,362346
1475,2,379482
1475,3,200163
1475,4,388945
1475,5,554742
1478,1,326644
1478,2,379482
1478,3,554742
1478,4,388945
1478,5,235865
1479,1,379482
1479,2,554742
1479,3,235115
1479,4,516176
1479,5,200163
1481,1,235865
1481,2,326644
1481,3,379482
1481,4,388945
1481,5,554742
1485,1,235115
1485,2,533312
1485,3,326644
1485,4,235865
1485,5,554742
1491,1,235115
1491,2,235865
1491,3,533312
1491,4,326644
1491,5,554742
1493,1,362346
1493,2,554742
1493,3,235115
1493,4,379482
1493,5,353993
1496,1,361864
1496,2,554742
1496,3,379482
1496,4,353725
1496,5,235865
1499,1,379482
1499,2,554742
1499,3,198645
1499,4,561759
1499,5,191050
1503,1,200163
1503,2,379482
1503,3,516176
1503,4,235115
1503,5,554742
1518,1,379482
1518,2,389695
1518,3,199895
1518,4,361864
1518,5,554742
1519,1,379482
1519,2,199895
1519,3,198645
1519,4,552914
1519,5,554742
1520,1,554742
1520,2,379482
1520,3,199895
1520,4,560509
1520,5,191050
1521,1,200163
1521,2,533312
1521,3,199895
1521,4,397566
1521,5,554742
1523,1,517694
1523,2,379482
1523,3,198645
1523,4,235115
1523,5,554742
1532,1,379482
1532,2,200163
1532,3,353725
1532,4,397566
1532,5,554742
1537,1,199895
1537,2,554742
1537,3,191050
1537,4,379482
1537,5,560509
1540,1,235115
1540,2,379482
1540,3,229556
1540,4,486783
1540,5,554742
1542,1,199895
1542,2,379482
1542,3,515694
1542,4,235865
1542,5,554742
1548,1,379482
1548,2,280121
1548,3,199895
1548,4,471438
1548,5,554742
1560,1,397566
1560,2,554742
1560,3,199895
1560,4,533312
1560,5,200163
1566,1,235865
1566,2,379482
1566,3,388945
1566,4,326644
1566,5,554742
1567,1,379482
1567,2,191050
1567,3,199895
1567,4,554742
1567,5,560509
1570,1,361864
1570,2,199895
1570,3,554742
1570,4,379482
1570,5,389695
1572,1,198645
1572,2,379482
1572,3,235115
1572,4,517694
1572,5,554742
1576,1,326644
1576,2,554742
1576,3,379482
1576,4,389695
