draw,district,total_pop
2350,2,353569
2350,3,448303
2356,1,466111
2356,2,413268
2356,3,448303
2358,1,448303
2358,2,384560
2358,3,494819
2360,1,311925
2360,2,441601
2360,3,574156
2361,1,448303
2361,2,443634
2361,3,435745
2363,1,561107
2363,2,353307
2363,3,413268
2375,1,561107
2375,2,400582
2375,3,365993
2378,1,448303
2378,2,412256
2378,3,467123
2379,1,466111
2379,2,413268
2379,3,448303
2383,1,311925
2383,2,441601
2383,3,574156
2387,1,561107
2387,2,353307
2387,3,413268
2389,1,513386
2389,2,365993
2389,3,448303
2391,1,448303
2391,2,392489
2391,3,486890
2392,1,311925
2392,2,441601
2392,3,574156
2398,1,311925
2398,2,441601
2398,3,574156
2403,1,352498
2403,2,526881
2403,3,448303
2409,1,553377
2409,2,326002
2409,3,448303
2416,1,448303
2416,2,466111
2416,3,413268
2417,1,311925
2417,2,543990
2417,3,471767
2420,1,311925
2420,2,441601
2420,3,574156
2427,1,448303
2427,2,466111
2427,3,413268
2432,1,420185
2432,2,459194
2432,3,448303
2433,1,352498
2433,2,526881
2433,3,448303
2435,1,466111
2435,2,413268
2435,3,448303
2440,1,384560
2440,2,494819
2440,3,448303
2442,1,466111
2442,2,413268
2442,3,448303
2449,1,448303
2449,2,466111
2449,3,413268
2458,1,561107
2458,2,423634
2458,3,342941
2459,1,561107
2459,2,432644
2459,3,333931
2472,1,448303
2472,2,352498
2472,3,526881
2481,1,561107
2481,2,400582
2481,3,365993
2484,1,561107
2484,2,436058
2484,3,330517
2488,1,553506
2488,2,325873
2488,3,448303
2491,1,392489
2491,2,486890
2491,3,448303
2496,1,311925
2496,2,441601
2496,3,574156
2509,1,513386
2509,2,365993
2509,3,448303
2515,1,561107
2515,2,455696
2515,3,310879
2517,1,561107
2517,2,400582
2517,3,365993
2520,1,448303
2520,2,466111
2520,3,413268
2528,1,448303
2528,2,352498
2528,3,526881
2530,1,561107
2530,2,455696
2530,3,310879
2543,1,389204
2543,2,490175
2543,3,448303
2545,1,561107
2545,2,413006
2545,3,353569
2552,1,561107
2552,2,353307
2552,3,413268
2557,1,352498
2557,2,526881
2557,3,448303
2566,1,448303
2566,2,352498
2566,3,526881
2567,1,561107
2567,2,413006
2567,3,353569
2585,1,448303
2585,2,352498
2585,3,526881
2591,1,561107
2591,2,353307
2591,3,413268
2592,1,561107
2592,2,400582
2592,3,365993
2597,1,448303
2597,2,352498
2597,3,526881
2604,1,311925
2604,2,441601
2604,3,574156
2610,1,561107
2610,2,413006
2610,3,353569
2612,1,448303
2612,2,352498
2612,3,526881
2616,1,311925
2616,2,543990
2616,3,471767
2617,1,448303
2617,2,568500
2617,3,310879
2627,1,352498
2627,2,526881
2627,3,448303
2632,1,448303
2632,2,466111
2632,3,413268
2633,1,561107
2633,2,353307
2633,3,413268
2634,1,448303
2634,2,352498
2634,3,526881
2637,1,311925
2637,2,441601
2637,3,574156
2660,1,561107
2660,2,353307
2660,3,413268
2661,1,561107
2661,2,455696
2661,3,310879
2664,1,352498
2664,2,526881
2664,3,448303
2666,1,545448
2666,2,333931
2666,3,448303
2671,1,466111
2671,2,413268
2671,3,448303
2672,1,448303
2672,2,443634
2672,3,435745
2680,1,384560
2680,2,494819
2680,3,448303
2685,1,561107
2685,2,353307
2685,3,413268
2697,1,561107
2697,2,413006
2697,3,353569
2698,1,561107
2698,2,353307
2698,3,413268
2699,1,311925
2699,2,488876
2699,3,526881
2703,1,311925
2703,2,488876
2703,3,526881
2708,1,311925
2708,2,488876
2708,3,526881
2710,1,311925
2710,2,520938
2710,3,494819
2714,1,448303
2714,2,466111
2714,3,413268
2718,1,352498
2718,2,526881
2718,3,448303
2720,1,561107
2720,2,353307
2720,3,413268
2729,1,561107
2729,2,400582
2729,3,365993
2733,1,466111
2733,2,413268
2733,3,448303
2738,1,448303
2738,2,513386
2738,3,365993
2739,1,311925
2739,2,441601
2739,3,574156
2742,1,311925
2742,2,441601
2742,3,574156
2748,1,448303
2748,2,466111
2748,3,413268
2764,1,448303
2764,2,420185
2764,3,459194
2766,1,448303
2766,2,525810
2766,3,353569
2778,1,448303
2778,2,352498
2778,3,526881
2782,1,466111
2782,2,413268
2782,3,448303
2784,1,448303
2784,2,548862
2784,3,330517
2790,1,448303
2790,2,443634
2790,3,435745
2795,1,561107
2795,2,353307
2795,3,413268
2808,1,561107
2808,2,353307
2808,3,413268
2817,1,448303
2817,2,466111
2817,3,413268
2831,1,561107
2831,2,353307
2831,3,413268
2833,1,384560
2833,2,494819
2833,3,448303
2851,1,561107
2851,2,400582
2851,3,365993
2856,1,352498
2856,2,526881
2856,3,448303
2866,1,448303
2866,2,466111
2866,3,413268
2867,1,561107
2867,2,455696
2867,3,310879
2869,1,561107
2869,2,455696
2869,3,310879
2875,1,561107
2875,2,400582
2875,3,365993
2878,1,561107
2878,2,455696
2878,3,310879
2882,1,448303
2882,2,466111
2882,3,413268
2898,1,448303
2898,2,558021
2898,3,321358
2904,1,448303
2904,2,352498
2904,3,526881
2911,1,448303
2911,2,513386
2911,3,365993
2915,1,561107
2915,2,400582
2915,3,365993
2920,1,561107
2920,2,400582
2920,3,365993
2927,1,448303
2927,2,443634
2927,3,435745
2932,1,561107
2932,2,353307
2932,3,413268
2935,1,352498
2935,2,526881
2935,3,448303
2937,1,311925
2937,2,441601
2937,3,574156
2956,1,311925
2956,2,441601
2956,3,574156
2961,1,448303
2961,2,352498
2961,3,526881
2964,1,311925
2964,2,441601
2964,3,574156
2965,1,448303
2965,2,525810
2965,3,353569
2973,1,448303
2973,2,352498
2973,3,526881
2990,1,561107
2990,2,443286
2990,3,323289
2993,1,561107
2993,2,440573
2993,3,326002
2996,1,561107
2996,2,353307
2996,3,413268
3001,1,561107
3001,2,413006
3001,3,353569
3008,1,311925
3008,2,441601
3008,3,574156
3011,1,561107
3011,2,413006
3011,3,353569
3014,1,561107
3014,2,353307
3014,3,413268
3016,1,448303
3016,2,466111
3016,3,413268
3021,1,352498
3021,2,526881
3021,3,448303
3023,1,352498
3023,2,526881
3023,3,448303
3025,1,561107
3025,2,330830
3025,3,435745
3027,1,561107
3027,2,353307
3027,3,413268
3028,1,448303
3028,2,553506
3028,3,325873
3032,1,448303
3032,2,352498
3032,3,526881
3035,1,561107
3035,2,400582
3035,3,365993
3036,1,311925
3036,2,441601
3036,3,574156
3038,1,448303
3038,2,352498
3038,3,526881
